2017-08-30 13:42:53,196 INFO n.a.d.j.g.JsonDataGenerator [main] Overriding Simulation Config file from command line to use [ itemViewConfig.json ]
2017-08-30 13:42:53,200 DEBUG n.a.d.j.g.JsonDataGenerator [main] Creating Simulation Runner using Simulation Config [ itemViewConfig.json ]
2017-08-30 13:42:53,383 INFO n.a.d.j.g.JsonDataGenerator [main] Adding Kafka Producer with properties: {type=kafka, broker.server=localhost, broker.port=9092, topic=itemViews, flatten=false, sync=false}
2017-08-30 13:42:53,541 INFO n.a.d.j.g.SimulationRunner [main] Adding EventGenerator for [ itemViews,itemViewWorkflow.json ]
2017-08-30 13:42:53,541 INFO n.a.d.j.g.SimulationRunner [main] Starting Simulation
2017-08-30 13:42:53,835 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ lastName,net.acesinc.data.json.generator.types.LastName ]
2017-08-30 13:42:53,836 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ now,net.acesinc.data.json.generator.types.NowType ]
2017-08-30 13:42:53,836 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ firstName,net.acesinc.data.json.generator.types.FirstName ]
2017-08-30 13:42:53,837 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ timestamp,net.acesinc.data.json.generator.types.TimestampType ]
2017-08-30 13:42:53,837 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ counter,net.acesinc.data.json.generator.types.CounterType ]
2017-08-30 13:42:53,838 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ nowTimestamp,net.acesinc.data.json.generator.types.NowTimestampType ]
2017-08-30 13:42:53,838 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ boolean,net.acesinc.data.json.generator.types.BooleanType ]
2017-08-30 13:42:53,838 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ double,net.acesinc.data.json.generator.types.DoubleType ]
2017-08-30 13:42:53,838 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ alphaNumeric,net.acesinc.data.json.generator.types.AlphaNumericType ]
2017-08-30 13:42:53,838 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ date,net.acesinc.data.json.generator.types.DateType ]
2017-08-30 13:42:53,839 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ long,net.acesinc.data.json.generator.types.LongType ]
2017-08-30 13:42:53,839 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ integer,net.acesinc.data.json.generator.types.IntegerType ]
2017-08-30 13:42:53,839 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ random,net.acesinc.data.json.generator.types.RandomType ]
2017-08-30 13:42:53,839 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ uuid,net.acesinc.data.json.generator.types.UuidType ]
2017-08-30 13:42:53,839 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ alpha,net.acesinc.data.json.generator.types.AlphaType ]
2017-08-30 13:43:41,338 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093421337,"user":283,"item":75} ]
2017-08-30 13:43:49,149 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093429148,"user":319,"item":23} ]
2017-08-30 13:43:49,246 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093429246,"user":609,"item":44} ]
2017-08-30 13:43:49,318 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093429318,"user":622,"item":69} ]
2017-08-30 13:43:49,377 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093429376,"user":381,"item":100} ]
2017-08-30 13:43:56,604 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093436603,"user":210,"item":13} ]
2017-08-30 13:43:56,664 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093436663,"user":610,"item":31} ]
2017-08-30 13:43:56,734 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093436734,"user":623,"item":58} ]
2017-08-30 13:43:56,835 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093436835,"user":43,"item":96} ]
2017-08-30 13:44:02,615 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093442614,"user":416,"item":21} ]
2017-08-30 13:44:02,666 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093442666,"user":97,"item":39} ]
2017-08-30 13:44:02,721 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093442721,"user":435,"item":53} ]
2017-08-30 13:44:02,818 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093442818,"user":630,"item":79} ]
2017-08-30 13:44:08,286 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093448285,"user":480,"item":3} ]
2017-08-30 13:44:08,379 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093448379,"user":408,"item":34} ]
2017-08-30 13:44:08,463 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093448462,"user":56,"item":55} ]
2017-08-30 13:44:08,546 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093448545,"user":129,"item":94} ]
2017-08-30 13:44:15,519 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093455519,"user":656,"item":19} ]
2017-08-30 13:44:15,615 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093455614,"user":298,"item":36} ]
2017-08-30 13:44:15,683 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093455682,"user":331,"item":70} ]
2017-08-30 13:44:15,761 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093455761,"user":406,"item":78} ]
2017-08-30 13:44:25,303 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093465302,"user":663,"item":14} ]
2017-08-30 13:44:25,372 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093465371,"user":105,"item":30} ]
2017-08-30 13:44:25,438 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093465437,"user":651,"item":51} ]
2017-08-30 13:44:25,526 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093465525,"user":578,"item":96} ]
2017-08-30 13:44:33,688 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093473688,"user":607,"item":2} ]
2017-08-30 13:44:33,749 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093473749,"user":241,"item":45} ]
2017-08-30 13:44:33,806 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093473806,"user":307,"item":71} ]
2017-08-30 13:44:33,878 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093473877,"user":58,"item":90} ]
2017-08-30 13:44:40,641 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093480641,"user":192,"item":8} ]
2017-08-30 13:44:40,705 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093480705,"user":609,"item":31} ]
2017-08-30 13:44:40,767 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093480767,"user":631,"item":58} ]
2017-08-30 13:44:40,866 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093480865,"user":594,"item":81} ]
2017-08-30 13:44:47,460 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093487459,"user":531,"item":10} ]
2017-08-30 13:44:47,541 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093487541,"user":100,"item":37} ]
2017-08-30 13:44:47,618 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093487617,"user":228,"item":60} ]
2017-08-30 13:44:47,692 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093487691,"user":667,"item":88} ]
2017-08-30 13:44:55,314 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093495314,"user":557,"item":21} ]
2017-08-30 13:44:55,382 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093495382,"user":408,"item":49} ]
2017-08-30 13:44:55,463 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093495463,"user":643,"item":72} ]
2017-08-30 13:44:55,566 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093495565,"user":441,"item":87} ]
2017-08-30 13:45:04,330 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093504330,"user":232,"item":19} ]
2017-08-30 13:45:04,398 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093504397,"user":285,"item":37} ]
2017-08-30 13:45:04,495 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093504495,"user":109,"item":74} ]
2017-08-30 13:45:04,588 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093504587,"user":28,"item":92} ]
2017-08-30 13:45:10,872 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093510871,"user":485,"item":15} ]
2017-08-30 13:45:10,959 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093510958,"user":183,"item":40} ]
2017-08-30 13:45:11,055 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093511054,"user":267,"item":58} ]
2017-08-30 13:45:11,147 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093511147,"user":547,"item":98} ]
2017-08-30 13:45:16,645 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093516645,"user":665,"item":16} ]
2017-08-30 13:45:16,729 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093516729,"user":502,"item":30} ]
2017-08-30 13:45:16,829 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093516829,"user":48,"item":59} ]
2017-08-30 13:45:16,908 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093516908,"user":306,"item":93} ]
2017-08-30 13:45:25,299 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093525299,"user":655,"item":22} ]
2017-08-30 13:45:25,374 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093525374,"user":393,"item":49} ]
2017-08-30 13:45:25,456 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093525456,"user":448,"item":67} ]
2017-08-30 13:45:25,558 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093525558,"user":278,"item":90} ]
2017-08-30 13:45:30,888 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093530888,"user":41,"item":11} ]
2017-08-30 13:45:30,951 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093530951,"user":321,"item":33} ]
2017-08-30 13:45:31,043 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093531043,"user":666,"item":69} ]
2017-08-30 13:45:31,096 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093531096,"user":231,"item":83} ]
2017-08-30 13:45:41,042 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093541041,"user":84,"item":23} ]
2017-08-30 13:45:41,139 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093541139,"user":429,"item":45} ]
2017-08-30 13:45:41,221 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093541221,"user":483,"item":73} ]
2017-08-30 13:45:41,277 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093541277,"user":148,"item":95} ]
2017-08-30 13:45:46,922 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093546922,"user":396,"item":2} ]
2017-08-30 13:45:47,014 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093547014,"user":97,"item":30} ]
2017-08-30 13:45:47,111 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093547110,"user":175,"item":50} ]
2017-08-30 13:45:47,163 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093547163,"user":639,"item":77} ]
2017-08-30 13:45:53,704 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093553704,"user":66,"item":24} ]
2017-08-30 13:45:53,778 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093553777,"user":642,"item":44} ]
2017-08-30 13:45:53,843 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093553843,"user":111,"item":55} ]
2017-08-30 13:45:53,907 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093553906,"user":142,"item":80} ]
2017-08-30 13:45:59,844 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093559844,"user":369,"item":9} ]
2017-08-30 13:45:59,933 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093559933,"user":321,"item":38} ]
2017-08-30 13:45:59,996 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093559995,"user":186,"item":68} ]
2017-08-30 13:46:00,077 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093560076,"user":233,"item":75} ]
2017-08-30 13:46:07,570 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093567570,"user":570,"item":13} ]
2017-08-30 13:46:07,665 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093567664,"user":644,"item":44} ]
2017-08-30 13:46:07,727 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093567727,"user":24,"item":68} ]
2017-08-30 13:46:07,782 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093567782,"user":256,"item":92} ]
2017-08-30 13:46:16,495 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093576495,"user":551,"item":16} ]
2017-08-30 13:46:16,564 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093576563,"user":669,"item":41} ]
2017-08-30 13:46:16,633 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093576633,"user":486,"item":73} ]
2017-08-30 13:46:16,723 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093576723,"user":131,"item":82} ]
2017-08-30 13:46:22,544 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093582543,"user":115,"item":11} ]
2017-08-30 13:46:22,617 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093582617,"user":555,"item":39} ]
2017-08-30 13:46:22,682 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093582681,"user":463,"item":55} ]
2017-08-30 13:46:22,759 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093582759,"user":336,"item":91} ]
2017-08-30 13:46:31,324 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093591324,"user":590,"item":2} ]
2017-08-30 13:46:31,424 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093591424,"user":403,"item":31} ]
2017-08-30 13:46:31,504 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093591503,"user":388,"item":50} ]
2017-08-30 13:46:31,563 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093591563,"user":436,"item":84} ]
2017-08-30 13:46:37,199 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093597199,"user":120,"item":11} ]
2017-08-30 13:46:37,272 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1504093597271,"user":156,"item":40} ]
