2017-08-29 09:15:03,682 INFO n.a.d.j.g.JsonDataGenerator [main] Overriding Simulation Config file from command line to use [ itemViewConfig.json ]
2017-08-29 09:15:03,687 DEBUG n.a.d.j.g.JsonDataGenerator [main] Creating Simulation Runner using Simulation Config [ itemViewConfig.json ]
2017-08-29 09:15:03,835 INFO n.a.d.j.g.JsonDataGenerator [main] Adding Kafka Producer with properties: {type=kafka, broker.server=localhost, broker.port=9092, topic=itemViews, flatten=false, sync=false}
2017-08-29 09:15:03,958 INFO n.a.d.j.g.SimulationRunner [main] Adding EventGenerator for [ itemViews,itemViewWorkflow.json ]
2017-08-29 09:15:03,958 INFO n.a.d.j.g.SimulationRunner [main] Starting Simulation
2017-08-29 09:15:04,181 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ random,net.acesinc.data.json.generator.types.RandomType ]
2017-08-29 09:15:04,181 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ alphaNumeric,net.acesinc.data.json.generator.types.AlphaNumericType ]
2017-08-29 09:15:04,182 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ uuid,net.acesinc.data.json.generator.types.UuidType ]
2017-08-29 09:15:04,182 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ nowTimestamp,net.acesinc.data.json.generator.types.NowTimestampType ]
2017-08-29 09:15:04,182 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ double,net.acesinc.data.json.generator.types.DoubleType ]
2017-08-29 09:15:04,182 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ firstName,net.acesinc.data.json.generator.types.FirstName ]
2017-08-29 09:15:04,183 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ counter,net.acesinc.data.json.generator.types.CounterType ]
2017-08-29 09:15:04,183 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ alpha,net.acesinc.data.json.generator.types.AlphaType ]
2017-08-29 09:15:04,183 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ integer,net.acesinc.data.json.generator.types.IntegerType ]
2017-08-29 09:15:04,183 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ boolean,net.acesinc.data.json.generator.types.BooleanType ]
2017-08-29 09:15:04,184 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ date,net.acesinc.data.json.generator.types.DateType ]
2017-08-29 09:15:04,184 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ timestamp,net.acesinc.data.json.generator.types.TimestampType ]
2017-08-29 09:15:04,185 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ long,net.acesinc.data.json.generator.types.LongType ]
2017-08-29 09:15:04,185 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ now,net.acesinc.data.json.generator.types.NowType ]
2017-08-29 09:15:04,185 DEBUG n.a.d.j.g.t.TypeHandlerFactory [Thread-2] Discovered TypeHandler [ lastName,net.acesinc.data.json.generator.types.LastName ]
2017-08-29 09:21:49,688 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991309687,"user":84,"item":70} ]
2017-08-29 09:21:56,502 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991316502,"user":294,"item":35} ]
2017-08-29 09:22:06,320 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991326320,"user":516,"item":2} ]
2017-08-29 09:22:11,867 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991331866,"user":639,"item":88} ]
2017-08-29 09:22:17,278 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991337278,"user":220,"item":59} ]
2017-08-29 09:22:24,823 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991344823,"user":399,"item":5} ]
2017-08-29 09:22:33,113 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991353112,"user":488,"item":27} ]
2017-08-29 09:22:41,011 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991361011,"user":252,"item":36} ]
2017-08-29 09:22:46,165 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991366165,"user":665,"item":9} ]
2017-08-29 09:22:51,898 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991371898,"user":488,"item":9} ]
2017-08-29 09:22:57,412 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991377412,"user":79,"item":37} ]
2017-08-29 09:23:06,054 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991386054,"user":505,"item":31} ]
2017-08-29 09:23:13,870 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991393870,"user":40,"item":3} ]
2017-08-29 09:23:23,223 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991403223,"user":570,"item":83} ]
2017-08-29 09:23:31,265 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991411265,"user":232,"item":73} ]
2017-08-29 09:23:38,053 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991418053,"user":323,"item":27} ]
2017-08-29 09:23:45,902 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991425902,"user":328,"item":46} ]
2017-08-29 09:23:52,509 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991432509,"user":71,"item":28} ]
2017-08-29 09:24:01,869 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991441869,"user":335,"item":29} ]
2017-08-29 09:24:06,956 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991446955,"user":346,"item":80} ]
2017-08-29 09:24:13,766 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991453765,"user":133,"item":40} ]
2017-08-29 09:24:23,071 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991463070,"user":349,"item":37} ]
2017-08-29 09:24:31,613 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991471613,"user":438,"item":86} ]
2017-08-29 09:24:40,230 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991480230,"user":400,"item":8} ]
2017-08-29 09:24:48,006 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991488006,"user":578,"item":85} ]
2017-08-29 09:24:57,485 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991497485,"user":361,"item":46} ]
2017-08-29 09:25:05,046 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991505046,"user":601,"item":6} ]
2017-08-29 09:25:11,141 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991511141,"user":104,"item":20} ]
2017-08-29 09:25:19,921 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991519921,"user":281,"item":16} ]
2017-08-29 09:25:27,882 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991527881,"user":291,"item":19} ]
2017-08-29 09:25:35,566 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991535566,"user":453,"item":5} ]
2017-08-29 09:25:44,580 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991544580,"user":278,"item":16} ]
2017-08-29 09:25:52,248 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991552247,"user":656,"item":65} ]
2017-08-29 09:25:58,563 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991558563,"user":383,"item":83} ]
2017-08-29 09:26:08,365 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991568365,"user":547,"item":41} ]
2017-08-29 09:26:17,594 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991577594,"user":128,"item":85} ]
2017-08-29 09:26:25,091 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991585091,"user":165,"item":95} ]
2017-08-29 09:26:34,132 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991594131,"user":258,"item":1} ]
2017-08-29 09:26:42,278 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991602277,"user":204,"item":48} ]
2017-08-29 09:26:51,079 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991611079,"user":505,"item":39} ]
2017-08-29 09:26:59,888 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991619888,"user":219,"item":39} ]
2017-08-29 09:27:09,052 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991629051,"user":192,"item":60} ]
2017-08-29 09:27:17,477 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991637477,"user":264,"item":76} ]
2017-08-29 09:27:22,644 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991642644,"user":63,"item":59} ]
2017-08-29 09:27:32,207 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991652207,"user":656,"item":51} ]
2017-08-29 09:27:38,895 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991658895,"user":81,"item":29} ]
2017-08-29 09:27:46,951 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991666951,"user":24,"item":20} ]
2017-08-29 09:27:54,157 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991674156,"user":128,"item":16} ]
2017-08-29 09:28:00,157 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991680157,"user":607,"item":22} ]
2017-08-29 09:28:06,656 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991686655,"user":340,"item":89} ]
2017-08-29 09:28:13,174 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991693174,"user":434,"item":11} ]
2017-08-29 09:28:21,543 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991701542,"user":130,"item":97} ]
2017-08-29 09:28:30,896 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991710896,"user":557,"item":30} ]
2017-08-29 09:28:37,257 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991717257,"user":141,"item":60} ]
2017-08-29 09:28:43,943 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991723943,"user":615,"item":44} ]
2017-08-29 09:28:49,094 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991729094,"user":351,"item":48} ]
2017-08-29 09:28:56,688 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991736688,"user":511,"item":57} ]
2017-08-29 09:29:06,688 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991746688,"user":446,"item":77} ]
2017-08-29 09:29:13,495 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991753495,"user":208,"item":71} ]
2017-08-29 09:29:22,306 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991762306,"user":256,"item":18} ]
2017-08-29 09:29:27,668 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991767668,"user":473,"item":24} ]
2017-08-29 09:29:35,849 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991775849,"user":365,"item":57} ]
2017-08-29 09:29:43,091 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991783091,"user":321,"item":76} ]
2017-08-29 09:29:49,515 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991789515,"user":186,"item":10} ]
2017-08-29 09:29:58,428 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991798428,"user":289,"item":69} ]
2017-08-29 09:30:08,243 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991808243,"user":141,"item":53} ]
2017-08-29 09:30:17,101 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991817101,"user":54,"item":76} ]
2017-08-29 09:30:24,673 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991824673,"user":80,"item":74} ]
2017-08-29 09:30:30,478 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991830478,"user":324,"item":20} ]
2017-08-29 09:30:39,952 DEBUG n.a.d.j.g.l.KafkaLogger [Thread-2] Sending event to Kafka: [ {"timestamp":1503991839951,"user":207,"item":84} ]
